SO_line,CustomerNo,SalesOrderNo,CustomerName,LineKey,ItemCode,ItemCodeDesc,SO Header,PROM DATE,UDF_MATERIALS_CLEAR_DATE,EXP DATE,Exp DATE,Qty,QuantityShipped,UnitPrice,Production Notes,QtyOnHand,RMANumber,DropShip,Comments
0016557_000007,IBM,0016557,IBM,000007,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",2/25/2021,10/1/2021,4/23/2021,11/15/2021,11/1/2021,100,0,2963,IBM - Jason and Elizabeth to revise schedule / Forecast,120,,00,
0016558_000003,IBM,0016558,IBM,000003,262500003194-00,"MBS1003, 8272, 8241, 1275v6 w/",2/25/2021,6/1/2021,4/23/2021,9/20/2021,11/8/2021,100,0,3662,IBM - Jason and Elizabeth to revise schedule / Forecast,88,,00,
0016558_000004,IBM,0016558,IBM,000004,262500003194-00,"MBS1003, 8272, 8241, 1275v6 w/",2/25/2021,9/1/2021,4/23/2021,11/15/2021,11/15/2021,100,0,3662,IBM - Jason and Elizabeth to revise schedule / Forecast,88,,00,
0016557_000008,IBM,0016557,IBM,000008,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",2/25/2021,10/1/2021,4/23/2021,11/22/2021,11/22/2021,100,0,2963,IBM - Jason and Elizabeth to revise schedule / Forecast,120,,00,
0016556_000003,IBM,0016556,IBM,000003,262500003195-00,"MBT8302, 8272, 8254, 1225v5 w/",2/25/2021,8/2/2021,4/23/2021,11/1/2021,11/29/2021,100,0,2963,IBM - Jason and Elizabeth to revise schedule / Forecast,52,,00,
0016167_000001,TRENSYS,0016167,Trenton Systems,000001,262500002478-00,TRC5005 TKL8255 8194 1550W,10/14/2020,10/21/2020,11/12/2020,12/1/2021,12/1/2021,2,0,0,"DO NOT KIT - SOFT ALLOCATION ORDER FOR PARTS (268500001131-01, 111500001776-00, 92-508194-007, 26-004846-527, 111500001147-02, 92-508255-000 Rwk (SOH 10/14/2020)",0,,00,DO NOT KIT - DUMMY ORDER TO SOFT ALLOCATE PARTS
0016055_000003,IBM,0016055,IBM,000003,262500003320-00,MBS1004 MBC8290 8241 E-2226G,3/29/2021,9/30/2021,10/1/2021,12/31/2021,12/13/2021,60,0,3996,"92-508290-000, 26-004846,571, 26-504607-002, 263500001610-00 TS/DP",3,,00,
0016557_000009,IBM,0016557,IBM,000009,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",2/25/2021,11/1/2021,4/23/2021,12/27/2021,12/27/2021,95,0,2963,IBM - Jason and Elizabeth to revise schedule / Forecast,120,,00,
0016556_000004,IBM,0016556,IBM,000004,262500003195-00,"MBT8302, 8272, 8254, 1225v5 w/",2/25/2021,10/1/2021,4/23/2021,12/30/2021,12/30/2021,100,0,2963,IBM - Jason and Elizabeth to revise schedule / Forecast,52,,00,
0015696_000001,SYSTINT,0015696,Systems Integration Plus Inc.,000001,92-683000100000,IOB32NI - Custom,7/15/2020,7/15/2020,8/31/2020,12/31/2021,12/31/2021,27,0,275,92-506830-001 Custom Brd - MC TBD NY,0,,00,USE ON CUST RMA??
